ID,MEAN_HYP:1,MEAN_HYP:2,MEAN_HYP:3,MEAN_FCT_HOD:1,MEAN_FCT_HOD:2,MEAN_FCT_HOD:3,MEAN_FCT_AL,MEAN_FCT_OL,MEAN_FCT_SF,MEAN_FCT_OT,MEAN_FCT_CM,NB_SPC,folds_split_C
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F,F
121330,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121331,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121332,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
121333,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
121334,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121335,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121336,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121337,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
121338,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
121339,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
121773,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121774,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121775,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121776,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121777,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121778,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121779,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121780,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121781,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121782,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121783,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121784,0.571,0.143,0.286,1.000,0.000,0.000,0.000,1.000,0.143,0.000,0.000,7,F:NA
121785,0.571,0.143,0.286,1.000,0.000,0.000,0.000,1.000,0.143,0.000,0.000,7,F:NA
121786,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
121787,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
121788,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121789,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121790,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121791,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121792,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121793,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121794,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121795,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121796,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121797,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
121798,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121799,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
121800,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
121801,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
121802,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
121803,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
121804,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122245,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122246,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122247,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122249,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122250,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122251,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122252,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122253,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122254,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122255,0.600,0.200,0.200,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
122256,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
122257,0.571,0.143,0.286,1.000,0.000,0.000,0.000,1.000,0.143,0.000,0.000,7,F:NA
122258,0.571,0.143,0.286,1.000,0.000,0.000,0.000,1.000,0.143,0.000,0.000,7,F:NA
122259,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
122260,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
122261,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122262,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122263,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122264,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122265,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122266,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122267,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122268,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122269,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122270,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122271,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122272,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122273,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122274,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122275,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122276,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122277,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122278,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122279,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122280,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122281,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122282,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122723,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122724,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122725,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122726,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122727,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122728,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122729,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122730,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122731,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122732,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122733,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
122734,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
122735,0.571,0.143,0.286,1.000,0.000,0.000,0.000,1.000,0.143,0.000,0.000,7,F:NA
122736,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
122737,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
122738,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122739,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122740,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122741,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122745,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122746,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122747,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122748,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122749,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122750,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122751,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122752,0.800,0.000,0.200,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.000,5,F:NA
122753,0.800,0.000,0.200,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.000,5,F:NA
122754,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
122755,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122756,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122757,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122758,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122759,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
122765,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
122766,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
122767,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123206,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123207,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123208,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123209,0.800,0.000,0.200,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5,F:NA
123210,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123211,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123212,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123213,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123214,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123215,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123216,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123217,0.571,0.143,0.286,1.000,0.000,0.000,0.000,1.000,0.143,0.000,0.000,7,F:NA
123218,0.500,0.167,0.333,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123219,0.600,0.200,0.200,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123220,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123221,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123222,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123223,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123229,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123230,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123231,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123232,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123233,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123234,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123235,0.800,0.000,0.200,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.000,5,F:NA
123236,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123237,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123238,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123239,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123240,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123241,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123247,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123248,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123249,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123250,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123251,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123252,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123253,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123254,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123255,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123256,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123257,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123258,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123693,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123694,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123695,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123697,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123698,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123699,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123700,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123701,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123702,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123703,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123704,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
123705,0.500,0.167,0.333,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123706,0.500,0.167,0.333,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
123707,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123708,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123709,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123710,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123719,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123720,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123721,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123722,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123723,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123724,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123725,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
123726,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123727,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123728,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123729,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123730,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123731,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123732,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
123735,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123736,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123737,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
123738,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123739,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123740,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123741,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123742,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123743,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123744,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123745,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123746,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123747,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
123748,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124184,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124185,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124186,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124187,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124189,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
124190,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124191,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
124192,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124193,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124194,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124195,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124196,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124197,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124198,0.500,0.167,0.333,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
124199,0.500,0.167,0.333,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
124200,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124201,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124202,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124213,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124214,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124215,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124216,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124217,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124218,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124219,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124220,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124221,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
124222,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
124223,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
124224,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:NA
124227,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124228,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124229,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124230,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124241,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124242,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124684,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124685,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124686,0.500,0.000,0.500,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
124687,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
124688,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:NA
124689,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124690,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:NA
124691,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124692,0.800,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124693,0.667,0.167,0.167,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
124694,0.600,0.200,0.200,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124695,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
124696,0.500,0.167,0.333,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:NA
124697,0.600,0.200,0.200,1.000,0.000,0.000,0.000,1.000,0.200,0.000,0.000,5,F:NA
124698,0.750,0.250,0.000,1.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,4,F:NA
